staff_id,staff_name,role,week_start,appointments_handled,sla_met_rate,escalations,followups_due,followups_completed,followup_rate,avg_handle_time_min,month,month_name,year,sla_met_pct,followup_pct
S020,Staff_20,Admin Officer,2023-10-16,63,0.9813,2,9,5,0.5556,11.1,10,Oct,2023,98.1,55.6
S020,Staff_20,Admin Officer,2023-10-23,43,0.8375,4,23,17,0.7391,10.9,10,Oct,2023,83.8,73.9
S020,Staff_20,Admin Officer,2023-10-30,83,0.9727,3,16,15,0.9375,11.3,10,Oct,2023,97.3,93.8
S020,Staff_20,Admin Officer,2023-11-06,43,0.8844,0,25,24,0.96,17.1,11,Nov,2023,88.4,96.0
S020,Staff_20,Admin Officer,2023-11-13,92,0.7877,4,9,8,0.8889,14.6,11,Nov,2023,78.8,88.9
S020,Staff_20,Admin Officer,2023-11-20,41,0.9358,2,6,4,0.6667,9.8,11,Nov,2023,93.6,66.7
S020,Staff_20,Admin Officer,2023-11-27,51,0.9343,0,18,14,0.7778,8.9,11,Nov,2023,93.4,77.8
S020,Staff_20,Admin Officer,2023-12-04,117,0.8806,4,19,16,0.8421,14.3,12,Dec,2023,88.1,84.2
S020,Staff_20,Admin Officer,2023-12-11,41,0.8072,4,23,13,0.5652,18.6,12,Dec,2023,80.7,56.5
S020,Staff_20,Admin Officer,2023-12-18,119,0.8343,4,23,19,0.8261,9.3,12,Dec,2023,83.4,82.6
S020,Staff_20,Admin Officer,2023-12-25,112,0.881,1,15,12,0.8,15.1,12,Dec,2023,88.1,80.0
S020,Staff_20,Admin Officer,2024-01-01,115,0.8794,3,18,10,0.5556,8.3,1,Jan,2024,87.9,55.6
S020,Staff_20,Admin Officer,2024-01-08,100,0.9118,5,23,20,0.8696,11.0,1,Jan,2024,91.2,87.0
S020,Staff_20,Admin Officer,2024-01-15,55,0.7851,4,6,5,0.8333,9.2,1,Jan,2024,78.5,83.3
S020,Staff_20,Admin Officer,2024-01-22,58,0.8557,3,21,18,0.8571,15.1,1,Jan,2024,85.6,85.7
S020,Staff_20,Admin Officer,2024-01-29,70,0.9213,0,16,14,0.875,14.3,1,Jan,2024,92.1,87.5
S020,Staff_20,Admin Officer,2024-02-05,110,0.9475,3,17,15,0.8824,16.8,2,Feb,2024,94.8,88.2
S020,Staff_20,Admin Officer,2024-02-12,97,0.7877,3,17,11,0.6471,8.7,2,Feb,2024,78.8,64.7
S020,Staff_20,Admin Officer,2024-02-19,91,0.9478,1,10,9,0.9,17.8,2,Feb,2024,94.8,90.0
S020,Staff_20,Admin Officer,2024-02-26,94,0.8907,4,18,15,0.8333,19.9,2,Feb,2024,89.1,83.3
S020,Staff_20,Admin Officer,2024-03-04,63,0.844,3,19,12,0.6316,8.4,3,Mar,2024,84.4,63.2
S020,Staff_20,Admin Officer,2024-03-11,52,0.8055,2,16,14,0.875,11.1,3,Mar,2024,80.6,87.5
S020,Staff_20,Admin Officer,2024-03-18,109,0.8971,0,17,10,0.5882,9.4,3,Mar,2024,89.7,58.8
S020,Staff_20,Admin Officer,2024-03-25,98,0.8708,3,15,14,0.9333,13.6,3,Mar,2024,87.1,93.3
S020,Staff_20,Admin Officer,2024-04-01,111,0.8033,1,15,13,0.8667,13.2,4,Apr,2024,80.3,86.7
S020,Staff_20,Admin Officer,2024-04-08,73,0.8854,1,22,16,0.7273,14.4,4,Apr,2024,88.5,72.7
S020,Staff_20,Admin Officer,2024-04-15,51,0.9176,3,16,14,0.875,8.3,4,Apr,2024,91.8,87.5
S020,Staff_20,Admin Officer,2024-04-22,118,0.9006,2,19,12,0.6316,12.7,4,Apr,2024,90.1,63.2
S020,Staff_20,Admin Officer,2024-04-29,52,0.8273,5,19,12,0.6316,16.5,4,Apr,2024,82.7,63.2
S020,Staff_20,Admin Officer,2024-05-06,77,0.8768,3,15,11,0.7333,15.2,5,May,2024,87.7,73.3
S020,Staff_20,Admin Officer,2024-05-13,64,0.9883,0,18,11,0.6111,17.0,5,May,2024,98.8,61.1
S020,Staff_20,Admin Officer,2024-05-20,83,0.9501,0,17,15,0.8824,17.4,5,May,2024,95.0,88.2
S020,Staff_20,Admin Officer,2024-05-27,97,0.9245,5,18,17,0.9444,14.0,5,May,2024,92.4,94.4
S020,Staff_20,Admin Officer,2024-06-03,113,0.9201,1,15,11,0.7333,8.0,6,Jun,2024,92.0,73.3
S020,Staff_20,Admin Officer,2024-06-10,118,0.9399,1,8,7,0.875,15.1,6,Jun,2024,94.0,87.5
S020,Staff_20,Admin Officer,2024-06-17,86,0.8052,1,11,8,0.7273,15.0,6,Jun,2024,80.5,72.7
S020,Staff_20,Admin Officer,2024-06-24,54,0.8068,3,12,7,0.5833,10.1,6,Jun,2024,80.7,58.3
S020,Staff_20,Admin Officer,2024-07-01,117,0.9114,1,8,5,0.625,11.4,7,Jul,2024,91.1,62.5
S020,Staff_20,Admin Officer,2024-07-08,62,0.7995,4,17,10,0.5882,16.0,7,Jul,2024,80.0,58.8
S020,Staff_20,Admin Officer,2024-07-15,85,0.7841,0,9,8,0.8889,9.2,7,Jul,2024,78.4,88.9
S020,Staff_20,Admin Officer,2024-07-22,69,0.9423,4,11,8,0.7273,9.6,7,Jul,2024,94.2,72.7
S020,Staff_20,Admin Officer,2024-07-29,56,0.9471,2,8,6,0.75,12.5,7,Jul,2024,94.7,75.0
S020,Staff_20,Admin Officer,2024-08-05,107,0.7973,2,25,19,0.76,17.6,8,Aug,2024,79.7,76.0
S020,Staff_20,Admin Officer,2024-08-12,43,0.8349,4,20,15,0.75,15.8,8,Aug,2024,83.5,75.0
S020,Staff_20,Admin Officer,2024-08-19,106,0.9781,2,23,15,0.6522,13.1,8,Aug,2024,97.8,65.2
S020,Staff_20,Admin Officer,2024-08-26,100,0.9656,3,6,5,0.8333,19.4,8,Aug,2024,96.6,83.3
S020,Staff_20,Admin Officer,2024-09-02,93,0.9176,0,15,9,0.6,19.5,9,Sep,2024,91.8,60.0
S020,Staff_20,Admin Officer,2024-09-09,113,0.8789,0,7,4,0.5714,12.3,9,Sep,2024,87.9,57.1
S020,Staff_20,Admin Officer,2024-09-16,92,0.7908,4,5,4,0.8,14.0,9,Sep,2024,79.1,80.0
S020,Staff_20,Admin Officer,2024-09-23,81,0.8682,4,6,4,0.6667,12.0,9,Sep,2024,86.8,66.7
S020,Staff_20,Admin Officer,2024-09-30,115,0.8902,0,19,11,0.5789,18.2,9,Sep,2024,89.0,57.9
S020,Staff_20,Admin Officer,2024-10-07,96,0.9035,1,6,4,0.6667,8.5,10,Oct,2024,90.4,66.7
S020,Staff_20,Admin Officer,2024-10-14,105,0.9381,3,16,13,0.8125,18.4,10,Oct,2024,93.8,81.2
S020,Staff_20,Admin Officer,2024-10-21,96,0.9402,2,9,7,0.7778,18.5,10,Oct,2024,94.0,77.8
S020,Staff_20,Admin Officer,2024-10-28,62,0.9321,0,15,12,0.8,12.7,10,Oct,2024,93.2,80.0
S020,Staff_20,Admin Officer,2024-11-04,120,0.9424,4,19,12,0.6316,15.2,11,Nov,2024,94.2,63.2
S020,Staff_20,Admin Officer,2024-11-11,64,0.9743,1,9,6,0.6667,9.1,11,Nov,2024,97.4,66.7
S020,Staff_20,Admin Officer,2024-11-18,61,0.9596,4,19,17,0.8947,12.1,11,Nov,2024,96.0,89.5
S020,Staff_20,Admin Officer,2024-11-25,99,0.8969,3,11,10,0.9091,18.2,11,Nov,2024,89.7,90.9
S020,Staff_20,Admin Officer,2024-12-02,93,0.9279,2,19,13,0.6842,12.7,12,Dec,2024,92.8,68.4
S020,Staff_20,Admin Officer,2024-12-09,46,0.7935,3,15,13,0.8667,17.2,12,Dec,2024,79.4,86.7
S020,Staff_20,Admin Officer,2024-12-16,88,0.9622,2,12,10,0.8333,15.4,12,Dec,2024,96.2,83.3
S020,Staff_20,Admin Officer,2024-12-23,57,0.8002,1,20,18,0.9,14.9,12,Dec,2024,80.0,90.0
S020,Staff_20,Admin Officer,2024-12-30,74,0.7887,2,16,15,0.9375,15.4,12,Dec,2024,78.9,93.8
